id,AOI_Name,AOI_Description,Date_Created,Date_Updated,row_number,locode,type,parent_id,region_id,level_id,shape_nbr,AOI_GeoJson_Polygon,geometry
7157,HKABD anchorage 1, locode: HKABD FID: 7157,10/21/2020,10/21/2020,,HKABD,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.13427174775873, 22.245497826969277], [114.14486200503043, 22.24176874528113], [114.14543756249084, 22.249652972486462], [114.13691931207667, 22.250398754787543], [114.13427174775873, 22.245497826969277]]]}","POLYGON(( 114.13427174775873 22.245497826969277, 114.14486200503043 22.24176874528113, 114.14543756249084 22.249652972486462, 114.13691931207667 22.250398754787543, 114.13427174775873 22.245497826969277))"
7162,CNNSA anchorage 2, locode: CNNSA FID: 7162,10/21/2020,10/21/2020,,CNNSA,ANC,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.56541953175473, 22.8413275117444], [113.57048443740642, 22.843237026120118], [113.56933332248559, 22.85575428537608], [113.55402349403847, 22.86498237400179], [113.55137592972054, 22.862436757052496], [113.56541953175473, 22.8413275117444]]]}","POLYGON(( 113.56541953175473 22.8413275117444, 113.57048443740642 22.843237026120118, 113.56933332248559 22.85575428537608, 113.55402349403847 22.86498237400179, 113.55137592972054 22.862436757052496, 113.56541953175473 22.8413275117444))"
4473,CNYJI anchorage 1, locode: CNYJI FID: 4473,10/21/2020,10/21/2020,,CNYJI,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[111.80847790220082, 21.572138322670703], [111.8189692514437, 21.591428967260548], [111.80932356082019, 21.60500777461964], [111.65443573507828, 21.46606300678129], [111.65893465268216, 21.4130490175841], [111.84279976980764, 21.370821856145334], [111.9440260054402, 21.501447762750605], [111.80847790220082, 21.572138322670703]]]}","POLYGON(( 111.80847790220082 21.572138322670703, 111.8189692514437 21.591428967260548, 111.80932356082019 21.60500777461964, 111.65443573507828 21.46606300678129, 111.65893465268216 21.4130490175841, 111.84279976980764 21.370821856145334, 111.9440260054402 21.501447762750605, 111.80847790220082 21.572138322670703))"
4417,CNDGG anchorage 1, locode: CNDGG FID: 4417,10/21/2020,10/21/2020,,CNDGG,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.6559984987942, 22.742276104174056], [113.65608656543009, 22.759518260307818], [113.6288445597151, 22.790597186603186], [113.61504554700002, 22.781942368000045], [113.62803501887171, 22.749440294228492], [113.64863252674677, 22.737276257790313], [113.6559984987942, 22.742276104174056]]]}","POLYGON(( 113.6559984987942 22.742276104174056, 113.65608656543009 22.759518260307818, 113.6288445597151 22.790597186603186, 113.61504554700002 22.781942368000045, 113.62803501887171 22.749440294228492, 113.64863252674677 22.737276257790313, 113.6559984987942 22.742276104174056))"
7155,CNGJG anchorage 1, locode: CNGJG FID: 7155,10/21/2020,10/21/2020,,CNGJG,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.10580812173791, 22.048616921829094], [113.11962150078794, 22.174884815146743], [113.09061340478289, 22.18085414276193], [113.07219556604949, 22.05075076351149], [113.10580812173791, 22.048616921829094]]]}","POLYGON(( 113.10580812173791 22.048616921829094, 113.11962150078794 22.174884815146743, 113.09061340478289 22.18085414276193, 113.07219556604949 22.05075076351149, 113.10580812173791 22.048616921829094))"
7173,CNSTG anchorage 3, locode: CNSTG FID: 7173,10/21/2020,10/21/2020,,CNSTG,ANC,0,9,1,3,"{'type': 'Polygon', 'coordinates': [[[116.71508578920943, 23.351452049468403], [116.68527191275977, 23.35388273167204], [116.65983227300929, 23.34923269205303], [116.6605229419618, 23.345427993001508], [116.68066745307644, 23.34944406102487], [116.71485556622527, 23.3473303561592], [116.71508578920943, 23.351452049468403]]]}","POLYGON(( 116.71508578920943 23.351452049468403, 116.68527191275977 23.35388273167204, 116.65983227300929 23.34923269205303, 116.6605229419618 23.345427993001508, 116.68066745307644 23.34944406102487, 116.71485556622527 23.3473303561592, 116.71508578920943 23.351452049468403))"
7167,CNCAN anchorage 4, locode: CNCAN FID: 7167,10/21/2020,10/21/2020,,CNCAN,ANC,0,9,1,4,"{'type': 'Polygon', 'coordinates': [[[113.59211100898148, 22.914320792171843], [113.58998144637793, 22.915699146921032], [113.58336253558313, 22.90541416208008], [113.57167871913664, 22.896984134012655], [113.57484428516894, 22.894120986428916], [113.58595254415502, 22.903611558611942], [113.59211100898148, 22.914320792171843]]]}","POLYGON(( 113.59211100898148 22.914320792171843, 113.58998144637793 22.915699146921032, 113.58336253558313 22.90541416208008, 113.57167871913664 22.896984134012655, 113.57484428516894 22.894120986428916, 113.58595254415502 22.903611558611942, 113.59211100898148 22.914320792171843))"
4475,CNYTN anchorage 1, locode: CNYTN FID: 4475,10/21/2020,10/21/2020,,CNYTN,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.81436001907663, 22.149661211031507], [114.76320980233322, 22.384538641541678], [114.66100178949658, 22.384824088987667], [114.58878135700002, 22.471952438000073], [114.46637068426985, 22.411673746698305], [114.40891844726714, 22.260325377816578], [114.69470621132686, 22.12637014599489], [114.81436001907663, 22.149661211031507]]]}","POLYGON(( 114.81436001907663 22.149661211031507, 114.76320980233322 22.384538641541678, 114.66100178949658 22.384824088987667, 114.58878135700002 22.471952438000073, 114.46637068426985 22.411673746698305, 114.40891844726714 22.260325377816578, 114.69470621132686 22.12637014599489, 114.81436001907663 22.149661211031507))"
4478,CNZHA anchorage 2, locode: CNZHA FID: 4478,10/21/2020,10/21/2020,,CNZHA,ANC,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[111.44040392715807, 21.035404266684818], [110.67430676901294, 21.180339766619667], [110.54143853884865, 20.734074901050242], [111.36506769576515, 20.57033051149247], [111.44040392715807, 21.035404266684818]]]}","POLYGON(( 111.44040392715807 21.035404266684818, 110.67430676901294 21.180339766619667, 110.54143853884865 20.734074901050242, 111.36506769576515 20.57033051149247, 111.44040392715807 21.035404266684818))"
7156,CNHUI anchorage 1, locode: CNHUI FID: 7156,10/21/2020,10/21/2020,,CNHUI,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.69877850493668, 22.406179942495445], [114.7687662921235, 22.409585377293723], [114.79547215828691, 22.34742306469674], [114.90229562294051, 22.356791764924804], [114.84427943093036, 22.512560284607222], [114.68742618858266, 22.60712744818099], [114.65335318692591, 22.59692325915044], [114.65918015165995, 22.48873818671623], [114.69877850493668, 22.406179942495445]]]}","POLYGON(( 114.69877850493668 22.406179942495445, 114.7687662921235 22.409585377293723, 114.79547215828691 22.34742306469674, 114.90229562294051 22.356791764924804, 114.84427943093036 22.512560284607222, 114.68742618858266 22.60712744818099, 114.65335318692591 22.59692325915044, 114.65918015165995 22.48873818671623, 114.69877850493668 22.406179942495445))"
7154,CNGHI anchorage 1, locode: CNGHI FID: 7154,10/21/2020,10/21/2020,,CNGHI,ANC,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.01740249581776, 21.698233223772718], [112.95662362799762, 21.74015353510727], [112.67390980344031, 21.609219072912747], [112.66424043810528, 21.527003509759766], [112.81066225603561, 21.488448927491582], [113.01740249581776, 21.698233223772718]]]}","POLYGON(( 113.01740249581776 21.698233223772718, 112.95662362799762 21.74015353510727, 112.67390980344031 21.609219072912747, 112.66424043810528 21.527003509759766, 112.81066225603561 21.488448927491582, 113.01740249581776 21.698233223772718))"
4476,CNYTN anchorage 2, locode: CNYTN FID: 4476,10/21/2020,10/21/2020,,CNYTN,ANC,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[114.42397612303168, 22.58925242191979], [114.40842297617425, 22.603033167509725], [114.37749782061748, 22.594209816386677], [114.35978147395254, 22.59982048079606], [114.31722557220334, 22.5725786018805], [114.37707168618182, 22.514600860610958], [114.41840667623198, 22.556026923347552], [114.42397612303168, 22.58925242191979]]]}","POLYGON(( 114.42397612303168 22.58925242191979, 114.40842297617425 22.603033167509725, 114.37749782061748 22.594209816386677, 114.35978147395254 22.59982048079606, 114.31722557220334 22.5725786018805, 114.37707168618182 22.514600860610958, 114.41840667623198 22.556026923347552, 114.42397612303168 22.58925242191979))"
4494,HKHKG anchorage 7, locode: HKHKG FID: 4494,10/21/2020,10/21/2020,,HKHKG,ANC,0,9,1,7,"{'type': 'Polygon', 'coordinates': [[[113.92682242462, 22.058879681384884], [113.92391395600009, 22.1100074991267], [113.79127908235338, 22.155303383103316], [113.7514216901267, 22.14265749684607], [113.75820881226828, 22.10359263235295], [113.86277198800008, 22.044430476798993], [113.92682242462, 22.058879681384884]]]}","POLYGON(( 113.92682242462 22.058879681384884, 113.92391395600009 22.1100074991267, 113.79127908235338 22.155303383103316, 113.7514216901267 22.14265749684607, 113.75820881226828 22.10359263235295, 113.86277198800008 22.044430476798993, 113.92682242462 22.058879681384884))"
